"","sim","abund","rank","source","dat","site","singletons","s0","n0","nparts"
"11666",230,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11667",236,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11668",236,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11669",240,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11670",240,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11671",242,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11672",242,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11673",245,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11674",250,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11675",257,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11676",258,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11677",260,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11678",260,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11679",260,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11680",261,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11681",266,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11682",270,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11683",270,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11684",270,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11685",275,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11686",283,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11687",284,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11688",284,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11689",284,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11690",285,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11691",286,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11692",286,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11693",286,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11694",290,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11695",290,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11696",290,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11697",292,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11698",292,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11699",293,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11700",296,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11701",296,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11702",296,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11703",300,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11704",302,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11705",304,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11706",305,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11707",306,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11708",308,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11709",309,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11710",311,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11711",311,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11712",313,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11713",316,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11714",324,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11715",324,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11716",325,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11717",330,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11718",330,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11719",331,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11720",334,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11721",340,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11722",346,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11723",347,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11724",347,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11725",350,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11726",351,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11727",358,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11728",358,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11729",359,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11730",364,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11731",367,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11732",369,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11733",370,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11734",370,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11735",370,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11736",371,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11737",372,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11738",377,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11739",381,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11740",385,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11741",389,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11742",389,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11743",393,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11744",397,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11745",399,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11746",403,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11747",407,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11748",407,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11749",408,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11750",412,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11751",412,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11752",412,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11753",415,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11754",415,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11755",415,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11756",419,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11757",422,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11758",423,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11759",423,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11760",425,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11761",425,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11762",430,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11763",435,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11764",441,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11765",441,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11766",443,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11767",444,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11768",445,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11769",446,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11770",449,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11771",449,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11772",451,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11773",454,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11774",456,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11775",458,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11776",460,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11777",462,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11778",463,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11779",463,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11780",469,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11781",470,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11782",470,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11783",472,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11784",474,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11785",475,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11786",477,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11787",478,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11788",480,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11789",482,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11790",483,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11791",485,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11792",490,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11793",496,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11794",498,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11795",500,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11796",505,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11797",513,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11798",514,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11799",514,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11800",515,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11801",519,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11802",520,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11803",523,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11804",523,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11805",528,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11806",534,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11807",534,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11808",535,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11809",537,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11810",539,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11811",545,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11812",545,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11813",546,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11814",546,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11815",546,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11816",549,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11817",555,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11818",555,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11819",557,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11820",561,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11821",566,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11822",566,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11823",573,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11824",577,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11825",580,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11826",580,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11827",582,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11828",582,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11829",587,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11830",588,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11831",589,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11832",589,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11833",590,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11834",595,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11835",598,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11836",599,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11837",606,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11838",606,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11839",606,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11840",608,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11841",609,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11842",610,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11843",611,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11844",611,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11845",612,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11846",612,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11847",613,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11848",614,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11849",615,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11850",618,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11851",624,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11852",628,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11853",629,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11854",629,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11855",631,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11856",632,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11857",633,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11858",633,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11859",633,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11860",633,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11861",636,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11862",636,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11863",640,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11864",643,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11865",655,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11866",657,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11867",659,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11868",661,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11869",661,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11870",662,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11871",663,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11872",663,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11873",665,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11874",666,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11875",666,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11876",671,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11877",674,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11878",677,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11879",680,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11880",683,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11881",685,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11882",685,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11883",687,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11884",689,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11885",690,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11886",690,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11887",692,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11888",693,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11889",693,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11890",697,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11891",698,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11892",706,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11893",707,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11894",713,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11895",716,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11896",718,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11897",718,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11898",719,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11899",721,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11900",722,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11901",730,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11902",730,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11903",731,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11904",731,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11905",735,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11906",737,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11907",737,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11908",739,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11909",740,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11910",745,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11911",747,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11912",747,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11913",747,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11914",748,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11915",750,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11916",752,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11917",753,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11918",771,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11919",773,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11920",774,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11921",780,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11922",781,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11923",781,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11924",785,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11925",785,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11926",791,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11927",794,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11928",801,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11929",807,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11930",807,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11931",808,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11932",809,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11933",819,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11934",821,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11935",821,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11936",821,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11937",823,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11938",825,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11939",827,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11940",828,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11941",830,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11942",835,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11943",835,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11944",838,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11945",838,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11946",841,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11947",844,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11948",848,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11949",856,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11950",860,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11951",867,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11952",867,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11953",869,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11954",869,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11955",869,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11956",873,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11957",873,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11958",873,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11959",875,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11960",876,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11961",876,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11962",878,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11963",880,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11964",883,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11965",886,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11966",889,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11967",889,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11968",890,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11969",902,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11970",903,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11971",904,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11972",906,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11973",906,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11974",909,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11975",914,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11976",917,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11977",918,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11978",918,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11979",918,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11980",919,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11981",921,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11982",926,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11983",926,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11984",927,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11985",932,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11986",934,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11987",940,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11988",940,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11989",940,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11990",942,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11991",942,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11992",944,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11993",944,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11994",950,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11995",952,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11996",954,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11997",955,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11998",955,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"11999",959,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12000",959,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12001",960,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12002",961,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12003",961,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12004",962,6,2,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12005",970,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12006",972,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12007",974,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12008",974,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12009",980,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12010",980,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12011",980,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12012",986,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12013",986,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12014",988,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12015",989,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12016",989,6,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12017",994,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12018",996,6,3,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12019",996,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12020",998,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12021",999,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12022",1002,6,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"12023",1008,6,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
